"country","avg.2010_2019","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"Hungary",0.242253204599585,"..","19.231288630406869","15.978770450786664","11.878287075074862","15.696837859191056","19.334844021534476","20.7515942299167","21.503297900887613","21.34541094498293","18.709648019869274","19.2514346029452","19.773595558484523","18.543711441491489","15.785716872018815","16.696465489355536","16.573849532998413","18.081168412212183","16.764685743172222","17.773422436858898","19.794322204664",20.785447344996,21.0032800814391,21.1328684515223,24.5552400294921,24.6238784599079,25.3919920522116,25.7731969872369,24.7224594658578,26.7926898935142,27.4721518334074,"26.265179264648626","26.564326313034687","25.732125446895427","25.777702836241108"
"Iceland",0.208208622115949,"18.1945742307772","17.377068594218617","17.070183408969282","18.920210909614433","19.225178330013204","18.37873398894596","18.301176780467639","19.421552460946131","18.664867096734618","16.453801081282403","14.731949524840237","18.652333815169328","21.034174719091091","16.403634363740085","14.796687893456371","13.1628771887565","13.361340413398089","16.001300194821503","5.24089700992898","6.4094178621197608",7.81191402524283,10.8568099377554,12.4366560371093,21.7220938066273,21.6274921779906,25.0245714197631,29.1793695722693,25.960147315913,26.3725064578899,27.2170613653884,"22.416503873210271","20.337243897479475","22.298015533092769","26.013896350647226"
"India",0.331469428523856,"21.213563235421848","21.759966096649659","23.246801620774754","24.08307927744228","25.951006545918442","26.967391093044469","27.047935038252984","27.550434015696045","25.889504645605648","25.637532905490307","26.119023733575318","26.259884499210052","28.111478344243668","30.470958255312897","33.33255465769993","34.418015287232443","36.360532111276292","37.011389004150445","36.25408263326041","35.617434813209506",36.3058750410672,35.1317930938104,35.261292320436,34.3046574869553,33.4660257489805,32.4539241111902,31.7264147403683,31.7067531706123,31.4104922311412,29.7022005792949,"28.679682113157178","29.866133064956298","29.889983552902912","30.663075795420113"
"Indonesia",0.313231266462441,"22.453641772306558","22.073000513431072","23.30042165654358","28.998147454634331","29.871695323396462","28.138461864681425","27.80807992594373","29.030941232456868","22.422492329421534","13.201804408333814","26.286899208031489","27.199793928040812","23.017407782340378","20.684050355951669","20.764289947351291","24.338486631846173","25.777143587366076","25.179123444794708","28.45241261442014","29.056376798466061",32.7274229888576,33.2200730493189,31.9853697689071,31.121766640017,30.6689094593454,30.1233564897256,29.9227683259261,30.8783634343345,31.6805227941181,30.9027135118902,"29.224608728862815","32.937295584375214","36.962847634837225","35.947895696102215"
"Iraq",0.359047940684665,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","49.97373459158981","47.823508409060238","43.967668931627927","52.508082480822026","27.672641224810668",35.9782538645069,42.7477895010165,41.7114281133886,41.3854840727879,37.9756367322003,25.0715386708133,24.44446134661,32.1021305733353,40.2810702308682,37.3501475791378,"24.031472052904025","40.514072013026961","52.56821602556613",".."
"Ireland",0.254138359607902,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","27.047170441253215","27.392501063640584","23.9509103481875","18.847383038062212","15.446612653861566",17.0735044968092,15.41123705741,15.5857821384071,20.1653027567764,23.3369626369751,29.2717165349419,32.7467252073765,33.3529471286607,32.8816063790672,34.3125752714778,"35.963710967628813","35.893443418720636","33.652605639833531","34.801702427734135"
"Israel",0.26058998250353,"23.857393925214083","26.876795441785312","27.40976401201911","25.857420339328662","24.573720804306483","24.167957230401392","24.609176432803327","25.148446493066643","25.460379619609292","25.031877851674611","24.143462288098636","23.8946124582432","23.087589968879509","23.416171839136929","24.386135892492092","26.634635807193352","27.930702955662628","27.163955234622055","24.257108402659171","24.371304242274793",24.7789717013674,25.0357381161066,24.1356444075418,25.0497276041276,26.8682191949439,27.2756033942097,26.8374380944067,26.6490274586368,26.8704159759366,27.0891965562532,"28.950860933011217","29.166776872169169","30.832014241157136","30.416232101332685"
"Italy",0.187487351744497,"21.416213807504906","20.572140335341231","19.577356122135186","20.296687772397558","20.389421597605896","22.402393212942407","22.660021109523527","22.676360456117582","21.913994575392483","21.297231136688737","20.789917715346444","21.115568458406074","21.161075047583612","20.46743253476328","20.811627926541274","20.276611218784254","20.4374595802611","20.831195889764832","18.971645371806371","17.462477688907025",17.1583795539879,17.4268134060186,17.2475756452946,17.5153446722203,18.317559688754,18.0482671960303,19.6614400944186,20.1737884568967,20.8526360098705,21.0855470210056,"21.173210863287913","23.155627212573446","21.222216191923938","21.0841047614117"
"Jamaica",0.165094532215584,"19.041961513629044","18.405851814324588","26.074815810518189","34.1525499845272","25.923056759976276","23.751917567532491","23.724574094688442","21.851501579225214","18.632179953420597","18.647047758702183","16.759702848698879","17.36108318180851","15.970102933727196","17.873967048061559","20.725958973469094","15.025248651222324","17.436268706757208","15.552473032591399","6.1958105446300253","12.952563295720937",13.4191875315578,8.58387155399299,11.0056830105658,11.9410944778298,14.1790661748834,18.2314822440143,21.2066748507656,21.5607160891248,22.2604980013429,22.7062582815069,"..","..","..",".."
"Japan",0.272371230314989,"..","..","..","..","..","..","33.427340662550591","33.210080234917129","32.354470968369441","30.651830649459207","31.030854227400319","29.722942026635845","28.504410929851719","28.715876806283081","29.315884376402725","29.514876978896659","29.815932177796476","30.343379938352932","28.642107407024241","25.3311155031213",26.3773227234459,25.5805714085266,24.895748835138,25.2525231315864,25.7720886257814,28.1789158205035,28.7272232413719,29.2896671713554,29.1254674586362,29.1717018986434,"28.167667151929781","29.550450386397298","28.447016934002718","29.858515030623657"
"Jordan",0.184328758135318,"20.970410383442832","14.484701635198041","16.923915292700087","24.627837228544646","26.250665558103186","29.15300663411513","27.327143904226759","26.129752983084497","22.232669613889993","24.794858349341485","22.686582092786768","20.77720905263353","25.247281606787229","32.595072419660518","27.723739015437094","16.112082100923196","16.883676489873903","12.83787177497504","26.984591876417618","27.466546113361268",28.1043380169043,21.7346350022304,16.1346921918009,16.4354724002232,18.7329536225928,16.0038598254824,14.610765362518,14.4989896499692,17.8581351064907,20.2149169571057,"16.163754261090062","17.689352661715855","..",".."
"Kazakhstan",0.284017611630721,"..","..","..","..","..","14.910917520385727","19.052675091310281","16.060322687809204","15.153650686072833","13.707790329058952","21.171172327483362","24.809925484288804","30.255850999196866","28.520741268909404","27.41625026698124","28.454821003827035","31.064075303853034","29.390377691789315","30.08561309499283","29.412965284679593",30.3892740862108,32.7917129115801,29.7548257390935,28.9878251857334,30.1412778885092,27.643392058977,23.9011960222432,25.9340922663471,27.7913301525253,26.6826853195017,"26.230444548949855","24.495739421894207","28.283475351267128","27.250149460768373"
"Kenya",0.0938062365559903,"18.991729889095481","19.372186723586218","15.124583202425136","37.156474379098462","33.7985047656519","23.817877356709261","16.480750159988343","16.270743314766548","16.258584132122866","18.486466853887908","12.880528148104309","9.77664612450452","8.5330972244512324","9.4747419519871752","11.961343466177718","13.872696281728089","16.061241399524373","16.66189723839544","15.404856584241541","6.62268197274372",7.11665680427359,6.53205851265224,6.49889129010676,5.01426839331008,6.06795791645728,6.80449872514189,13.9553980025319,13.2768660562061,14.4681608692238,14.0714799860866,"15.330903163802439","16.540556209160272","16.260161768105132","15.859570367079776"
"Korea, Rep.",0.354999241334188,"39.026192440652544","39.03767404634835","38.133504278952863","38.197922180776587","37.896597969123754","37.682640300536306","35.965810904207366","35.91391945615679","37.723447121906247","35.375721389430772","33.893581402048447","31.937637184407315","31.454400861146215","32.981863271075341","35.462260619603384","33.765623625266045","32.890553463484288","33.453472607513788","33.321905140018359","33.281454755503333",35.0445074417939,34.6713166765582,34.6637869433941,34.8490893947678,34.9870815269972,36.3486646845238,36.7852255424954,37.0140639473395,35.8551228493758,34.7803823269428,"36.2287463601759","36.75142807388189","34.448503601002777","33.771294535422641"
"Kuwait",0.43858104448724,"19.683684109441561","-236.24226161145313","22.899881642038984","31.193580581791664","31.41336093527703","37.71059035669073","39.922148980707256","42.617873412023755","26.98791324771533","31.360887837676881","49.566555620928412","38.158872027947844","28.284732864539876","36.306345046311705","48.73520697391632","58.863994710340272","66.884408716280291","57.248483958066977","58.501819593808278","42.92629659118802",51.5192637051542,57.3967706647586,56.9406195806462,55.1082243164774,50.1698575949629,30.9180589008105,25.4525115616644,35.4919627950003,39.8958635824722,35.6879117852937,"22.956333947943474","39.693754975866909","51.19487059609348",".."
"Kyrgyz Republic",0.181479981389167,"..","..","..","7.0601573500289465","4.4449904051850373","7.8131334561693633","1.815585660682157","13.945906154984245","-7.9492900661031758","2.751078054288965","14.66597130510474","17.170072779632484","16.893054193224852","10.055458769481767","15.406236869891407","14.699997455641434","10.92974694190057","20.867093382642974","14.635852116032641","25.15696309657509",19.9333661406826,17.4056258531103,12.7408456529322,9.11687113446752,11.5268515908218,12.1732222555148,22.4550169419783,26.6696732834832,26.5794145632991,22.8790939728767,"29.25972220386338","18.36794518522019","9.7540850310357889",".."
"Lao PDR",0.11317289368195,"..","..","..","..","..","..","..","..","..","..","8.5294610855397419","1.3967128371382898","18.367605843902705","10.564720185808518","14.722405391226062","20.244893262479181","22.566045643693116","19.139074970300289","14.031316972444186","16.621048008958081",9.67471725208214,18.4030781501972,6.86800094502208,5.71723106857919,10.1718371634744,10.7473654724725,17.6387955255376,NA,NA,NA,"..","..","..",".."
"Latvia",0.269591682695632,"..","..","..","..","..","16.426387670261686","15.560387997608519","16.838354339093538","18.89662336570726","15.631093042892049","21.223969294744112","21.52300976049963","24.029728794163734","26.42012282913208","25.841395200633","28.466163886861363","25.578275294065712","27.602849022551933","29.329468889349886","34.050034818700006",24.8252788794335,26.7370440152203,28.7485735118028,26.3088090168456,26.8641338229957,27.549431332891,27.0907969609544,27.9567992352716,27.0384171337331,26.4723987864844,"28.160895314479973","24.906619679946047","26.555058712258045","25.918225703116232"
"Lesotho",0.184426688375399,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","42.90948608940959","43.798084391472919","30.065022840108085",20.1904388290775,13.4483774783075,17.7895504253092,22.3095363884306,25.2743766817595,24.4992062335256,17.4664802803683,7.41087742863217,16.6238193747847,19.4140252552043,"20.495389581311379","20.437992211277564","16.36710314794944","19.887213813443267"
"Lithuania",0.209776634675905,"..","..","..","..","..","12.361568617890798","11.666181584914392","14.213537801074249","12.20362604440542","9.8711673780716538","13.050800169278723","14.474601491598339","15.777870984037126","15.386466644737204","15.155337342585945","16.983855561901542","16.487590850004953","17.064700020997556","14.968873548637971","14.760762720047122",19.3990020435259,19.4874659514225,19.1971471380994,22.5964106614143,24.3510346146733,19.7479680787131,19.3968731058602,21.4423969590617,21.7618993017917,22.3964368213433,"22.770728702083083","22.478280577404647","22.267726632340242","22.288491708805903"
"Luxembourg",0.205981373227237,"..","..","..","..","..","..","..","..","..","33.251094492917922","31.737206518745449","30.461156006355694","27.385740558444926","23.88579031921806","33.147885519918106","36.08228263826031","28.904589242377931","36.854455317895315","29.879192301620332","11.804585363974123",17.9354189137134,18.6049912530054,25.4477022634708,22.3916692698291,24.1254789746543,17.8075268597976,19.5662725062555,21.6667389720953,20.4314301304946,18.0041440839209,"21.4567364342274","19.937854286479322","18.258279745493059","13.497232923769989"
"Malaysia",0.293044640373742,"30.382680696332748","29.278262014620655","31.696475031447786","34.713172352114476","35.091416129264665","33.893255168761172","37.040723480078377","37.02054492127013","39.849158995266912","38.305980768975004","35.917379580865379","32.251779033918638","32.7350846657081","34.852651461784426","35.137496624814361","36.815754950786236","38.796474514843261","38.766842577551294","38.517708011942808","33.363441626768321",33.4664682988521,34.0818029856008,30.9153494882722,29.4198401146816,29.3665669513565,28.3991476426936,28.3850019206649,28.3359876066459,26.1283247399226,24.546150625052,"23.821061481929419","26.009961375922963","26.806365529206232","24.009901488635244"
"Maldives",0.212167099282059,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",NA,NA,NA,NA,26.5419363086771,24.630853561483,16.3514762018308,21.4951168997795,21.1498345326487,17.1310420648162,"-0.2874360661952331","16.578491527951495","16.66044047690227","11.623065053244549"
"Mali",0.152693989616369,"12.229360090093094","9.8169030377730433","11.26929646036746","8.2306978230771559","13.671332676838876","10.498762069128576","9.8490506617198434","14.265818983266513","14.318016600431452","10.374795559395221","9.9711809166019822","12.039759675937034","11.678611109859942","14.73397912500336","13.878500105646237","13.06916288221545","18.054862235575225","16.770024933887136","12.871827227679944","15.20865375924852",12.8217266672964,14.2979076070414,16.4647848789886,16.4929151831163,15.4492178503126,15.4366154238031,16.7236800026371,14.3736251365364,15.5588805782196,15.0746362884175,"15.162210395728026","13.830971856168366","11.376654456091261",".."
"Malta",0.236013413784653,"30.7573456298741","31.056616378817548","28.606016665542615","26.638853533882628","25.911884974690285","23.847414814723031","19.374147893694531","21.539903583325607","19.703954387418662","21.353439592274412","16.221626066579926","18.085065779372361","21.111165922007409","19.037908947749045","17.460891844150037","14.052611958658796","12.946576863869019","16.364453004849722","17.683371068958351","14.51534434732833",18.1165285857854,17.6795671448988,18.5779696243281,19.295854445634,23.2958392916644,25.8985445904338,22.5127775602694,33.321598442291,29.7145157754997,27.6002183238485,"26.409838969009975","27.524412431820583","23.127602847952655","23.873537900713675"
"Mauritania",0.302704865387877,"6.5877212686481013","17.199601963988439","14.913435045594294","7.5296135517332052","43.163744564975318","16.469739608551031","18.547648928207259","10.824492498503821","17.787811687205512","..","..","..","..","..","..","..","..","..","..","..",NA,NA,36.6870078203028,35.4889621749417,22.8567019181591,21.467103927581,27.9758773940378,30.3663762161022,32.7053227623164,34.6165400968607,"37.5524331362797","34.944021387765837","29.37447860873641","30.386381170376048"
"Mauritius",0.141713490578454,"26.806981102152772","28.544268653095529","30.00334657451333","28.67826298081107","26.240874680224895","26.187110740539598","26.605580417772046","28.096612866853022","27.562580369279583","26.611351507941311","27.840669332735136","29.631479611551349","28.570287463113349","26.946657356230325","24.126841696309924","19.371483692471109","21.936075897046837","26.4488046747888","20.238949524863578","16.192042714216477",14.8230793551013,12.297437904376,17.1651084444529,14.4242710015503,12.9463815116366,13.9077864581625,13.0452387455882,14.0223178993557,15.0680060968394,14.0138631613908,"8.0751450064751964","6.1898750423299527","10.383535314731425","18.233501708078258"
"Mexico",0.192565648714649,"19.822234359387352","18.215831968223775","16.446261903725077","18.849578442322883","19.188156354148518","20.694126152437732","21.304888906736704","21.827470252593308","22.567387450687807","22.5053913556409","20.86001483336053","20.804545226227187","20.560378787595145","19.782320844940752","21.4684386553467","19.665140538393793","21.895067733307375","21.588238811402892","20.405125290238328","20.357425845813548",19.1230801333663,19.2529097567633,19.1609504993073,16.3644568027638,16.8470848723247,18.5155491623807,19.384966743581,20.6161724332749,21.4950580551557,21.8054202557317,"22.195671163078849","21.679109623386445","19.826087424033378","19.643219725176174"
"Moldova",0.169351300830269,"..","..","..","..","..","19.248224183162378","13.465978212164265","8.712515174708912","4.6782297040170411","20.29565291845493","18.300032897287167","21.964985617166409","21.266646030490172","16.867637452478366","24.044357988886116","22.902932573302877","21.776608166465568","23.865671766049037","23.325148131337212","14.055167334402849",17.0056109414481,13.9656168611562,16.7550567583434,19.7223712050613,17.5542339090658,18.3130741672835,18.3831145954636,16.2401792082503,15.8780206468653,15.5340225373313,"16.119614733466211","14.425944131540833","10.022466065743883","9.2619239244953668"
"Mongolia",0.227592434499455,"23.384450692370713","25.482098783947333","36.49696871021743","41.80193837610522","40.562270614229874","38.793438344130152","33.032632858656882","37.163973725802414","30.866900481529335","33.4377596402418","17.423610400329149","17.91789010489002","16.282913045996068","25.038073118947125","33.657794660217235","39.557573643807878","45.957424720229653","41.031679970481896","29.961488725963886","27.2284559140489",26.6304483551374,30.403588523709,27.698275104461,26.280052017443,23.4455755232138,16.4005594093878,16.9760932381035,17.3583211890655,22.1408944808472,20.2586266580868,"16.30696649764052","20.292334368325847","24.630550961881934","33.460500450124833"
"Morocco",0.297752233560217,"30.439600126252813","26.159924512269907","26.571245139087594","24.881158140427026","23.762980428434187","21.845220710525588","24.586807682403066","24.761798691576168","34.830443302766426","32.967277095319929","32.427286383074836","38.572845830445445","37.964113640404889","39.228053682904552","39.356780875557092","38.77852008342964","39.923878266754393","39.938210742557196","40.190307448022637","35.510720963081091",35.0441029952415,33.7600402979309,31.3128638814765,32.6458212426442,25.3178069034488,28.2585975133406,28.2698940113082,28.5919840470326,27.3205630602232,27.2305596075706,"27.69585194182519","28.365394227686259","26.739320023241515","28.238937696199283"
"Mozambique",0.118026561275624,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","9.5819091287110947","11.258175512508137","12.969976938016007","13.699459662056077","11.748464101247343",12.1961972359941,12.8807098388736,10.4626400462538,10.9189543642978,9.3744607594269,11.725184295306,6.75941411480329,10.4898761087841,13.5855800966979,19.6335444151865,"13.554313129996881","12.528213307743147","5.6853705988274541","2.2630461121561138"
"Namibia",0.150779523344947,"37.816984260729143","26.69069971250951","28.877412815848174","25.714487392199185","29.40263039578252","30.493133902259689","27.803931571872393","24.749433238093967","26.611080821925633","23.708459488959996","27.64511467238755","22.327758553746648","26.265176722245648","26.029509662026655","30.285057786428549","30.493101649086096","35.489356173582095","28.260117470776958","26.666057069065257","16.528033116033289",18.5704922099494,14.7680887757789,14.9728695342177,19.1987084003358,22.9385341406322,16.2890690430574,6.0444366894942,13.1209778513124,11.6491168296257,13.2272298705436,"16.776075764119376","3.883287588107931","5.5207184554448947","11.161228925970224"
"Nepal",0.38055747729027,"10.334197587136796","11.716774016860239","15.108862189082076","16.625170707712574","13.992043702325715","21.007793878406154","20.385082663977091","19.110543974084404","20.131929012561965","20.4712350931655","21.730513311966511","18.55022349851161","25.131483622945634","25.126766111272964","27.575834168127333","30.685716633209982","29.504252851020606","31.058869652816433","36.656912120874004","37.248180616287705",37.7504833918806,29.516128463633,34.5553320579844,37.0813175683139,39.5896784320837,40.0882077561847,35.3050678267043,41.8806363999225,42.6031093440008,42.1875160495616,"32.815968366575007","30.911000632795943","31.439952901666008","36.486699714400245"
"Netherlands",0.262915103275662,"25.600564393993146","25.131032136236986","24.46975994002327","24.761470567861508","25.728032332252504","26.738453456405136","27.455242856772845","27.796245388282532","26.120738235775974","27.190903649929222","27.550452813634969","25.532169223750838","23.88157819877755","24.634257106126565","24.936037310165776","25.362313525027112","26.683569998360003","26.903849834080251","24.238943665109911","23.116369937205302",25.71636601681,26.1185668253791,25.3967565706629,25.83835958141,25.427643897338,26.249254195418,26.0179116971583,27.3564062486725,28.0287115870445,26.7651266557681,"24.440906779671131","30.201174155534442","26.503545944972196","29.809178610917108"
"New Zealand",0.194944680195054,"..","..","..","..","..","..","..","..","..","..","19.7746053146032","21.788859991336473","20.853637142055106","21.335722594139668","20.030244145500316","17.691074629735269","17.00809007491852","18.047359502100321","15.717329062717008","18.1834818203154",17.525868116408,17.4684158971675,17.4449607803594,19.6161188294898,19.6242871733857,20.7697350642742,20.5856050426814,20.6649067709778,19.990366556486,21.2544159638243,"20.273966356290497","18.543123880947203","17.668616091383491","17.528440185996423"
"Nicaragua",0.206728126431424,"..","..","..","..","-4.6595044552892526","3.2880713277891278","4.9446832954548849","7.5372131204707635","11.843063196323527","13.663035932213063","10.363145975867981","9.6781006559201312","8.6110703077037272","9.68166146992412","12.98261999694628","14.212944807766458","15.123012162271326","15.170534882177952","16.528751959672451","14.635165218306275",15.8726146429846,19.0200302259654,19.2605111406426,17.9500392754243,20.6313876135256,23.4889985137921,22.5109441413705,22.4178717004522,22.0078660529197,23.5678631243474,"22.810238353338057","18.188031191724928","18.633777610011332","30.220956495371837"
"Niger",0.232804570459865,"6.8818184977826675","8.24625947045125","6.0986747989443311","5.4508832179798583","9.5360050169141459","8.5102078470791209","13.553576241743054","11.535548900129253","13.443612669352339","10.56026833189409","13.448202135310488","15.254855507915774","14.593412747414927","14.00711121298513","12.965343486323027","20.212800378327731","20.665582888153562","18.639940892392044","21.688171160124146","16.470376643512033",24.2885976098678,22.1802291979726,23.3068714795792,24.1926349528744,24.9747108548601,24.1696426825672,21.3042275244687,20.4442735725345,22.9284009679857,25.0149816171551,"13.062631293107843","16.991788691514383","21.862550105629449",".."
"Norway",0.366096316177123,"26.784314048269536","25.47755446673532","24.90797500539415","24.914401454472308","25.832176815109325","27.575653527516327","29.507714800828982","31.199212172399111","28.005026561719713","30.10056811883474","36.632823349330664","36.499960395952549","32.882494621277544","31.745470637861928","34.255949118716707","39.0823031946693","40.56100756142078","39.851251742251684","42.22535067134973","35.8380434816754",36.9544683034263,38.9798959274215,39.472869013281,38.631734645774,39.1361028282189,36.0004721030016,32.9530512382125,33.861084682587,36.6911836237305,33.4154538114694,"32.436268017067384","38.023424891278268","49.372292118666735","43.786631146679866"
"Pakistan",0.137255895260641,"18.029749646120269","21.363955172040168","21.466480517326882","16.126981437923497","19.112776837281377","17.112991243705775","15.60699884525908","16.040840753996676","17.367261955979409","16.70232587627396","16.263070578526495","17.043271611583915","18.678025806599496","18.57228771787474","17.711334479699559","15.50085496593822","15.441855230959897","14.072262705919069","10.966289773973074","13.330941033578309",14.590404710658,15.1260310650053,13.7257179758837,14.2470556909544,14.1812504885706,14.9442647878534,14.2861491357064,12.8974404974047,11.8825867319132,11.3749941766915,"14.54158242210327","13.81568700156574","10.43289822587035","13.04509115708572"
"Panama",0.313575340313096,"15.845371914403664","11.789132943270685","17.100050399525006","19.8578997022904","23.016147348691764","22.347580254251241","26.744498150927548","27.689816247862183","22.414250800646926","20.629698986977186","23.926067085463689","21.2227118720397","20.612248655681203","20.261437240654139","18.177588919100256","18.728886393473324","20.050132045111177","27.831776791233963","29.611523557415083","28.984326000422691",24.7529997302935,29.8947053195579,32.0023240432292,33.0477818862232,30.1533077355867,34.0823986619047,32.2509060600229,34.2585519721019,31.5524705385923,31.5798943655838,"24.663601457480262","28.727934323161293","33.891951818766358","36.126782217746772"
"Paraguay",0.226205113198859,"24.170027777811633","20.236806535773376","18.86927741181638","22.474119648306782","12.789560711962352","19.774188807392861","21.552694385710321","17.45753884951327","21.619519762882202","20.664244516356838","14.778026755791554","17.739391990960129","26.908310709858874","21.002687226635146","20.035909219034263","20.354584846083291","23.140469099910614","25.594768855338383","22.898711874139579","20.942555343629312",23.3439341328581,24.2294713537486,19.8102498375839,23.4063255099472,21.7862416258242,21.7376572806154,24.359335773536,23.8793124839646,22.5458611014852,21.1067240992953,"21.880765003983186","23.097595217911636","20.722447722010671","20.097120931457894"
"Peru",0.215410115771832,"13.054045869749151","13.957281203546287","13.090892305614036","13.34947559502889","16.765480608723589","16.389276069664131","16.258470423887839","18.256757980132342","17.75142608580845","18.396232533546243","17.319379461168936","16.66479750932513","16.951753375854","16.801108802869898","17.837255694833797","19.742073426791375","23.326656365598449","24.1164184752208","22.751176865831333","20.920441917375154",22.4461433705974,23.7001028548684,22.865850947451,22.4797958962841,21.2114971786903,20.6281952494696,20.3742344796755,20.5906162593756,20.4008717354522,20.7128077999673,"19.880104144597247","20.180648358139582","18.316176488866855","19.312568774828552"
"Philippines",0.357201736598566,"22.439732436882675","20.994025916504349","20.710067427688323","20.351273437458403","22.42090706199026","21.935132515576612","22.406747144850907","23.9122337867866","29.619158047974476","35.967801081710796","33.391674129253261","34.623683340169862","35.26884428528043","35.6099556982049","36.229230916293808","37.771455095584585","37.228201627585548","36.754422362674873","36.022274740874835","37.948691712027795",39.7514910850438,36.8750710841823,35.1328493463841,36.3544017124675,37.3474479750104,35.6348333724537,35.0547724202676,35.4886316752152,33.807050717959,31.7551872095826,"24.818173360639918","20.202918833169281","22.4737175447068","27.294343902353862"
"Poland",0.181901382607478,"..","..","..","..","..","22.256455669912611","21.281596750682709","20.902337499213296","21.71773572826244","20.417832926316038","18.540225671139822","17.225024875685243","15.201205962860229","16.180100405764229","14.493767875229773","16.790698463393984","17.336853247560267","18.791175621936556","18.109596994619579","16.902236426575481",15.698109013977,17.2750228642495,16.6821027877468,17.1350208464813,17.9226914764192,19.5009217690007,19.038531067119,18.7418167207165,19.4710628742885,20.436103187479,"21.225588928382908","20.465253353536024","19.385598275476031","19.17847804421805"
"Portugal",0.156589804126259,"28.00318686767762","25.239750342777977","25.29432664618037","22.768146972822866","21.655323638357928","24.634302879129233","21.490152643696931","21.627857263511167","22.156802147133337","20.294427791567351","17.945899360849971","18.12189279830249","17.363764807092359","16.413428828860503","15.531097102641461","13.693737976772297","12.782193783984658","13.432538076845679","11.42500298560166","11.018898652646779",10.5642284895437,13.2757038263773,13.7011768723339,15.5617036313554,14.9170413752756,15.9057175368867,16.6202907736944,18.5323248385696,18.8139443410652,18.6976724411575,"17.883263192718506","19.635959904268603","19.11546633232966","20.841697455941194"
"Qatar",0.517614548373754,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",NA,60.09937758821,60.3291670625832,58.2519506813818,55.7493338931881,45.5689865136033,43.3616074680688,46.5999304258459,49.7420369629553,46.1507029405423,"41.781697553061171","51.445158871221764","57.44695086496705",".."
"Romania",0.220809439520943,"20.706560205152115","24.919416488951406","22.898112519073841","24.218367621956695","23.256858515362854","18.627020629122541","15.999911307814571","15.209445162960144","11.187958922062165","11.513666018459395","16.005476382134479","17.310205940980346","18.821390771089796","16.32253009989704","15.809860107328385","14.21925559582089","16.991374042843567","17.7991499854042","21.811450898338091","22.531817697074164",21.8174197896276,22.822190264371,21.8351218903196,24.3127590158688,24.961916038209,24.6877989148428,22.0594296612306,20.872226279828,18.1601797244955,19.2803979421502,"19.181647134186711","19.073717878523578","17.555386243847952","18.851296300240637"
"Russian Federation",0.26361508196353,"..","..","..","..","29.576019747851","28.022708872617368","27.11592260421488","21.945356804697859","19.323508143562783","28.24599054555414","36.1542075558736","32.512918640968749","28.774776224551037","28.266238558418461","30.260439743493894","30.546576821905465","30.660876496889227","31.266854689758162","30.063881910679015","20.876204365361577",26.283714313898,28.7575643096851,27.2441713507904,24.2820958381877,24.5121808211262,26.366709537342,25.0134122865718,25.6686851355845,28.9492684952112,26.5372798751328,"25.768498151527773","30.338606880672163","31.807886826173121","29.932879171549725"
"Rwanda",0.134428305570957,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",13.3842236866706,17.2601082911955,13.6676821943876,16.5129025335266,11.787750845231,9.88019635547301,10.5421613968227,14.3618311977616,12.0722622649262,14.9591868049624,"10.972754091563209","16.160198818201703","14.817608120808956","12.526742449093708"
"Saudi Arabia",0.384778142971815,"18.152903921457352","11.737248978141105","19.560588813529804","16.487800280474886","15.929397441215807","20.229866373582723","23.677481146634669","24.477513914497553","17.766547724597025","26.113442572130115","30.040482297964928","26.782380857214044","28.473043028204469","33.870482244071574","41.659618894693594","47.958064299532573","48.505521217740672","48.927719386029786","52.752274919737864","36.598600195013795",45.0145433584901,51.9250111138261,50.4559599804021,45.8670740242632,39.9038936061712,26.3606702432838,27.2614165085085,30.4253475158789,34.6792683398894,32.8849582811012,"24.21222801311675","30.277664808790718","40.095360986764518","32.466650105795935"
"Senegal",0.192673140812019,"2.5716747678637337","3.0169264338900561","3.7482174688617946","1.4922602773619236","5.8159364648292726","8.4912589193383976","7.9803454666696405","10.761934567763015","11.13823155819901","11.540253068304434","11.277395039459298","14.670522012262904","13.032173271388148","14.528749152922735","13.564609663576583","15.318463685687004","13.40037883119696","15.154317620950236","14.907729851918216","14.983634066867207",16.2825941319446,14.3826451635486,15.8455314188182,16.2884994096115,18.9504539086218,20.1424835733408,21.154966110267,22.5433963823764,23.0596652965842,24.0229054169057,"25.489253816513997","26.002598301646106","..",".."
"Serbia",0.147508913284285,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","10.492406544103606","9.133960171991653","14.779679204553716",13.7829139764781,10.438766713239,10.836214786639,13.8404380680251,13.2360066569867,16.2663493298318,16.3710741296934,15.7027825940708,18.7537576105085,18.2806094188124,"20.464461902485091","21.478940532663213","20.457929384827704","22.582815734883482"
