"country","age_grp","year","lta"
"Congo, Dem. Rep.","35-39",2025,0.8491
"Congo, Dem. Rep.","35-39",2026,0.8491
"Congo, Dem. Rep.","35-39",2027,0.8491
"Congo, Dem. Rep.","35-39",2028,0.8491
"Congo, Dem. Rep.","35-39",2029,0.8491
"Congo, Dem. Rep.","35-39",2030,0.8491
"Congo, Dem. Rep.","35-39",2031,0.8491
"Congo, Dem. Rep.","35-39",2032,0.8491
"Congo, Dem. Rep.","35-39",2033,0.8491
"Congo, Dem. Rep.","35-39",2034,0.8491
"Congo, Dem. Rep.","35-39",2035,0.8491
"Congo, Dem. Rep.","35-39",2036,0.8491
"Congo, Dem. Rep.","35-39",2037,0.8491
"Congo, Dem. Rep.","35-39",2038,0.8491
"Congo, Dem. Rep.","35-39",2039,0.8491
"Congo, Dem. Rep.","35-39",2040,0.8491
"Congo, Dem. Rep.","35-39",2041,0.8491
"Congo, Dem. Rep.","35-39",2042,0.8491
"Congo, Dem. Rep.","35-39",2043,0.8491
"Congo, Dem. Rep.","35-39",2044,0.8491
"Congo, Dem. Rep.","35-39",2045,0.8491
"Congo, Dem. Rep.","35-39",2046,0.8491
"Congo, Dem. Rep.","35-39",2047,0.8491
"Congo, Dem. Rep.","35-39",2048,0.8491
"Congo, Dem. Rep.","35-39",2049,0.8491
"Congo, Dem. Rep.","35-39",2050,0.8491
"Congo, Dem. Rep.","40-44",2015,0.85799
"Congo, Dem. Rep.","40-44",2016,0.85799
"Congo, Dem. Rep.","40-44",2017,0.85799
"Congo, Dem. Rep.","40-44",2018,0.85799
"Congo, Dem. Rep.","40-44",2019,0.85799
"Congo, Dem. Rep.","40-44",2020,0.85799
"Congo, Dem. Rep.","40-44",2021,0.85799
"Congo, Dem. Rep.","40-44",2022,0.85799
"Congo, Dem. Rep.","40-44",2023,0.85799
"Congo, Dem. Rep.","40-44",2024,0.85799
"Congo, Dem. Rep.","40-44",2025,0.85799
"Congo, Dem. Rep.","40-44",2026,0.85799
"Congo, Dem. Rep.","40-44",2027,0.85799
"Congo, Dem. Rep.","40-44",2028,0.85799
"Congo, Dem. Rep.","40-44",2029,0.85799
"Congo, Dem. Rep.","40-44",2030,0.85799
"Congo, Dem. Rep.","40-44",2031,0.85799
"Congo, Dem. Rep.","40-44",2032,0.85799
"Congo, Dem. Rep.","40-44",2033,0.85799
"Congo, Dem. Rep.","40-44",2034,0.85799
"Congo, Dem. Rep.","40-44",2035,0.85799
"Congo, Dem. Rep.","40-44",2036,0.85799
"Congo, Dem. Rep.","40-44",2037,0.85799
"Congo, Dem. Rep.","40-44",2038,0.85799
"Congo, Dem. Rep.","40-44",2039,0.85799
"Congo, Dem. Rep.","40-44",2040,0.85799
"Congo, Dem. Rep.","40-44",2041,0.85799
"Congo, Dem. Rep.","40-44",2042,0.85799
"Congo, Dem. Rep.","40-44",2043,0.85799
"Congo, Dem. Rep.","40-44",2044,0.85799
"Congo, Dem. Rep.","40-44",2045,0.85799
"Congo, Dem. Rep.","40-44",2046,0.85799
"Congo, Dem. Rep.","40-44",2047,0.85799
"Congo, Dem. Rep.","40-44",2048,0.85799
"Congo, Dem. Rep.","40-44",2049,0.85799
"Congo, Dem. Rep.","40-44",2050,0.85799
"Congo, Dem. Rep.","50-54",2015,0.8432
"Congo, Dem. Rep.","50-54",2016,0.8432
"Congo, Dem. Rep.","50-54",2017,0.8432
"Congo, Dem. Rep.","50-54",2018,0.8432
"Congo, Dem. Rep.","50-54",2019,0.8432
"Congo, Dem. Rep.","50-54",2020,0.8432
"Congo, Dem. Rep.","50-54",2021,0.8432
"Congo, Dem. Rep.","50-54",2022,0.8432
"Congo, Dem. Rep.","50-54",2023,0.8432
"Congo, Dem. Rep.","50-54",2024,0.8432
"Congo, Dem. Rep.","50-54",2025,0.8432
"Congo, Dem. Rep.","50-54",2026,0.8432
"Congo, Dem. Rep.","50-54",2027,0.8432
"Congo, Dem. Rep.","50-54",2028,0.8432
"Congo, Dem. Rep.","50-54",2029,0.8432
"Congo, Dem. Rep.","50-54",2030,0.8432
"Congo, Dem. Rep.","50-54",2031,0.8432
"Congo, Dem. Rep.","50-54",2032,0.8432
"Congo, Dem. Rep.","50-54",2033,0.8432
"Congo, Dem. Rep.","50-54",2034,0.8432
"Congo, Dem. Rep.","50-54",2035,0.8432
"Congo, Dem. Rep.","50-54",2036,0.8432
"Congo, Dem. Rep.","50-54",2037,0.8432
"Congo, Dem. Rep.","50-54",2038,0.8432
"Congo, Dem. Rep.","50-54",2039,0.8432
"Congo, Dem. Rep.","50-54",2040,0.8432
"Congo, Dem. Rep.","50-54",2041,0.8432
"Congo, Dem. Rep.","50-54",2042,0.8432
"Congo, Dem. Rep.","50-54",2043,0.8432
"Congo, Dem. Rep.","50-54",2044,0.8432
"Congo, Dem. Rep.","50-54",2045,0.8432
"Congo, Dem. Rep.","50-54",2046,0.8432
"Congo, Dem. Rep.","50-54",2047,0.8432
"Congo, Dem. Rep.","50-54",2048,0.8432
"Congo, Dem. Rep.","50-54",2049,0.8432
"Congo, Dem. Rep.","50-54",2050,0.8432
"Congo, Dem. Rep.","60-64",2015,0.78492
"Congo, Dem. Rep.","60-64",2016,0.78492
"Congo, Dem. Rep.","60-64",2017,0.78492
"Congo, Dem. Rep.","60-64",2018,0.78492
"Congo, Dem. Rep.","60-64",2019,0.78492
"Congo, Dem. Rep.","60-64",2020,0.78492
"Congo, Dem. Rep.","60-64",2021,0.78492
"Congo, Dem. Rep.","60-64",2022,0.78492
"Congo, Dem. Rep.","60-64",2023,0.78492
"Congo, Dem. Rep.","60-64",2024,0.78492
"Congo, Dem. Rep.","60-64",2025,0.78492
"Congo, Dem. Rep.","60-64",2026,0.78492
"Congo, Dem. Rep.","60-64",2027,0.78492
"Congo, Dem. Rep.","60-64",2028,0.78492
"Congo, Dem. Rep.","60-64",2029,0.78492
"Congo, Dem. Rep.","60-64",2030,0.78492
"Congo, Dem. Rep.","60-64",2031,0.78492
"Congo, Dem. Rep.","60-64",2032,0.78492
"Congo, Dem. Rep.","60-64",2033,0.78492
"Congo, Dem. Rep.","60-64",2034,0.78492
"Congo, Dem. Rep.","60-64",2035,0.78492
"Congo, Dem. Rep.","60-64",2036,0.78492
"Congo, Dem. Rep.","60-64",2037,0.78492
"Congo, Dem. Rep.","60-64",2038,0.78492
"Congo, Dem. Rep.","60-64",2039,0.78492
"Congo, Dem. Rep.","60-64",2040,0.78492
"Congo, Dem. Rep.","60-64",2041,0.78492
"Congo, Dem. Rep.","60-64",2042,0.78492
"Congo, Dem. Rep.","60-64",2043,0.78492
"Congo, Dem. Rep.","60-64",2044,0.78492
"Congo, Dem. Rep.","60-64",2045,0.78492
"Congo, Dem. Rep.","60-64",2046,0.78492
"Congo, Dem. Rep.","60-64",2047,0.78492
"Congo, Dem. Rep.","60-64",2048,0.78492
"Congo, Dem. Rep.","60-64",2049,0.78492
"Congo, Dem. Rep.","60-64",2050,0.78492
"Congo, Dem. Rep.","65-999",2015,0.5671
"Congo, Dem. Rep.","65-999",2016,0.5671
"Congo, Dem. Rep.","65-999",2017,0.5671
"Congo, Dem. Rep.","65-999",2018,0.5671
"Congo, Dem. Rep.","65-999",2019,0.5671
"Congo, Dem. Rep.","65-999",2020,0.5671
"Congo, Dem. Rep.","65-999",2021,0.5671
"Congo, Dem. Rep.","65-999",2022,0.5671
"Congo, Dem. Rep.","65-999",2023,0.5671
"Congo, Dem. Rep.","65-999",2024,0.5671
"Congo, Dem. Rep.","65-999",2025,0.5671
"Congo, Dem. Rep.","65-999",2026,0.5671
"Congo, Dem. Rep.","65-999",2027,0.5671
"Congo, Dem. Rep.","65-999",2028,0.5671
"Congo, Dem. Rep.","65-999",2029,0.5671
"Congo, Dem. Rep.","65-999",2030,0.5671
"Congo, Dem. Rep.","65-999",2031,0.5671
"Congo, Dem. Rep.","65-999",2032,0.5671
"Congo, Dem. Rep.","65-999",2033,0.5671
"Congo, Dem. Rep.","65-999",2034,0.5671
"Congo, Dem. Rep.","65-999",2035,0.5671
"Congo, Dem. Rep.","65-999",2036,0.5671
"Congo, Dem. Rep.","65-999",2037,0.5671
"Congo, Dem. Rep.","65-999",2038,0.5671
"Congo, Dem. Rep.","65-999",2039,0.5671
"Congo, Dem. Rep.","65-999",2040,0.5671
"Congo, Dem. Rep.","65-999",2041,0.5671
"Congo, Dem. Rep.","65-999",2042,0.5671
"Congo, Dem. Rep.","65-999",2043,0.5671
"Congo, Dem. Rep.","65-999",2044,0.5671
"Congo, Dem. Rep.","65-999",2045,0.5671
"Congo, Dem. Rep.","65-999",2046,0.5671
"Congo, Dem. Rep.","65-999",2047,0.5671
"Congo, Dem. Rep.","65-999",2048,0.5671
"Congo, Dem. Rep.","65-999",2049,0.5671
"Congo, Dem. Rep.","65-999",2050,0.5671
"Congo, Rep.","15-19",2015,0.250593939197943
"Congo, Rep.","15-19",2016,0.251897005419235
"Congo, Rep.","15-19",2017,0.253204558095204
"Congo, Rep.","15-19",2018,0.254516588906151
"Congo, Rep.","15-19",2019,0.2558330892597
"Congo, Rep.","15-19",2020,0.257154050289659
"Congo, Rep.","15-19",2021,0.258479462854906
"Congo, Rep.","15-19",2022,0.259809317538305
"Congo, Rep.","15-19",2023,0.261143604645651
"Congo, Rep.","15-19",2024,0.262482314204636
"Congo, Rep.","15-19",2025,0.263825435963847
"Congo, Rep.","15-19",2026,0.265172959391796
"Congo, Rep.","15-19",2027,0.266524873675974
"Congo, Rep.","15-19",2028,0.267881167721938
"Congo, Rep.","15-19",2029,0.269241830152425
"Congo, Rep.","15-19",2030,0.270606849306502
"Congo, Rep.","15-19",2031,0.271976213238739
"Congo, Rep.","15-19",2032,0.273349909718422
"Congo, Rep.","15-19",2033,0.274727926228792
"Congo, Rep.","15-19",2034,0.276110249966315
"Congo, Rep.","15-19",2035,0.277496867839994
"Congo, Rep.","15-19",2036,0.278887766470701
"Congo, Rep.","15-19",2037,0.280282932190556
"Congo, Rep.","15-19",2038,0.281682351042325
"Congo, Rep.","15-19",2039,0.283086008778868
"Congo, Rep.","15-19",2040,0.28449389086261
"Congo, Rep.","15-19",2041,0.285905982465052
"Congo, Rep.","15-19",2042,0.287322268466317
"Congo, Rep.","15-19",2043,0.288742733454732
"Congo, Rep.","15-19",2044,0.290167361726445
"Congo, Rep.","15-19",2045,0.291596137285082
"Congo, Rep.","15-19",2046,0.293029043841435
"Congo, Rep.","15-19",2047,0.294466064813191
"Congo, Rep.","15-19",2048,0.295907183324705
"Congo, Rep.","15-19",2049,0.297352382206795
"Congo, Rep.","15-19",2050,0.298801643996593
"Congo, Rep.","20-24",2015,0.473970593863984
"Congo, Rep.","20-24",2016,0.474223530405175
"Congo, Rep.","20-24",2017,0.474476480175001
"Congo, Rep.","20-24",2018,0.474729443044329
"Congo, Rep.","20-24",2019,0.474982418883999
"Congo, Rep.","20-24",2020,0.475235407564823
"Congo, Rep.","20-24",2021,0.475488408957588
"Congo, Rep.","20-24",2022,0.475741422933055
"Congo, Rep.","20-24",2023,0.475994449361957
"Congo, Rep.","20-24",2024,0.476247488115006
"Congo, Rep.","20-24",2025,0.476500539062884
"Congo, Rep.","20-24",2026,0.47675360207625
"Congo, Rep.","20-24",2027,0.477006677025738
"Congo, Rep.","20-24",2028,0.477259763781959
"Congo, Rep.","20-24",2029,0.477512862215498
"Congo, Rep.","20-24",2030,0.477765972196915
"Congo, Rep.","20-24",2031,0.478019093596749
"Congo, Rep.","20-24",2032,0.478272226285515
"Congo, Rep.","20-24",2033,0.478525370133703
"Congo, Rep.","20-24",2034,0.478778525011781
"Congo, Rep.","20-24",2035,0.479031690790197
"Congo, Rep.","20-24",2036,0.479284867339371
"Congo, Rep.","20-24",2037,0.479538054529706
"Congo, Rep.","20-24",2038,0.479791252231582
"Congo, Rep.","20-24",2039,0.480044460315355
"Congo, Rep.","20-24",2040,0.480297678651362
"Congo, Rep.","20-24",2041,0.480550907109919
"Congo, Rep.","20-24",2042,0.48080414556132
"Congo, Rep.","20-24",2043,0.48105739387584
"Congo, Rep.","20-24",2044,0.481310651923731
"Congo, Rep.","20-24",2045,0.481563919575228
"Congo, Rep.","20-24",2046,0.481817196700545
"Congo, Rep.","20-24",2047,0.482070483169876
"Congo, Rep.","20-24",2048,0.482323778853397
"Congo, Rep.","20-24",2049,0.482577083621265
"Congo, Rep.","20-24",2050,0.482830397343617
"Congo, Rep.","25-29",2015,0.644265209123958
"Congo, Rep.","25-29",2016,0.642321797028911
"Congo, Rep.","25-29",2017,0.640373694283748
"Congo, Rep.","25-29",2018,0.638420954004304
"Congo, Rep.","25-29",2019,0.636463629893019
"Congo, Rep.","25-29",2020,0.634501776234302
"Congo, Rep.","25-29",2021,0.632535447889735
"Congo, Rep.","25-29",2022,0.630564700293123
"Congo, Rep.","25-29",2023,0.628589589445412
"Congo, Rep.","25-29",2024,0.626610171909444
"Congo, Rep.","25-29",2025,0.624626504804568
"Congo, Rep.","25-29",2026,0.622638645801114
"Congo, Rep.","25-29",2027,0.620646653114703
"Congo, Rep.","25-29",2028,0.618650585500436
"Congo, Rep.","25-29",2029,0.616650502246913
"Congo, Rep.","25-29",2030,0.614646463170131
"Congo, Rep.","25-29",2031,0.612638528607227
"Congo, Rep.","25-29",2032,0.610626759410078
"Congo, Rep.","25-29",2033,0.608611216938776
"Congo, Rep.","25-29",2034,0.606591963054948
"Congo, Rep.","25-29",2035,0.604569060114948
"Congo, Rep.","25-29",2036,0.602542570962908
"Congo, Rep.","25-29",2037,0.600512558923654
"Congo, Rep.","25-29",2038,0.598479087795495
"Congo, Rep.","25-29",2039,0.596442221842874
"Congo, Rep.","25-29",2040,0.594402025788888
"Congo, Rep.","25-29",2041,0.592358564807686
"Congo, Rep.","25-29",2042,0.590311904516729
"Congo, Rep.","25-29",2043,0.588262110968936
"Congo, Rep.","25-29",2044,0.586209250644704
"Congo, Rep.","25-29",2045,0.584153390443797
"Congo, Rep.","25-29",2046,0.58209459767713
"Congo, Rep.","25-29",2047,0.580032940058418
"Congo, Rep.","25-29",2048,0.577968485695732
"Congo, Rep.","25-29",2049,0.575901303082917
"Congo, Rep.","25-29",2050,0.573831461090917
"Congo, Rep.","30-34",2015,0.690932067788655
"Congo, Rep.","30-34",2016,0.687246392178475
"Congo, Rep.","30-34",2017,0.683536895526588
"Congo, Rep.","30-34",2018,0.679803900342018
"Congo, Rep.","30-34",2019,0.676047740230196
"Congo, Rep.","30-34",2020,0.672268759846973
"Congo, Rep.","30-34",2021,0.668467314842504
"Congo, Rep.","30-34",2022,0.664643771794879
"Congo, Rep.","30-34",2023,0.660798508133423
"Congo, Rep.","30-34",2024,0.656931912051576
"Congo, Rep.","30-34",2025,0.653044382409292
"Congo, Rep.","30-34",2026,0.649136328624908
"Congo, Rep.","30-34",2027,0.645208170556442
"Congo, Rep.","30-34",2028,0.641260338372328
"Congo, Rep.","30-34",2029,0.637293272411558
"Congo, Rep.","30-34",2030,0.633307423033271
"Congo, Rep.","30-34",2031,0.629303250455833
"Congo, Rep.","30-34",2032,0.625281224585417
"Congo, Rep.","30-34",2033,0.621241824834212
"Congo, Rep.","30-34",2034,0.617185539928317
"Congo, Rep.","30-34",2035,0.613112867705433
"Congo, Rep.","30-34",2036,0.609024314902484
"Congo, Rep.","30-34",2037,0.604920396933308
"Congo, Rep.","30-34",2038,0.600801637656584
"Congo, Rep.","30-34",2039,0.596668569134177
"Congo, Rep.","30-34",2040,0.592521731380094
"Congo, Rep.","30-34",2041,0.588361672100276
"Congo, Rep.","30-34",2042,0.584188946423461
"Congo, Rep.","30-34",2043,0.580004116623353
"Congo, Rep.","30-34",2044,0.575807751832395
"Congo, Rep.","30-34",2045,0.571600427747408
"Congo, Rep.","30-34",2046,0.56738272632741
"Congo, Rep.","30-34",2047,0.563155235483935
"Congo, Rep.","30-34",2048,0.558918548764166
"Congo, Rep.","30-34",2049,0.554673265027256
"Congo, Rep.","30-34",2050,0.550419988114185
"Congo, Rep.","35-39",2015,0.732624117286879
"Congo, Rep.","35-39",2016,0.729453595335011
"Congo, Rep.","35-39",2017,0.726259525023323
"Congo, Rep.","35-39",2018,0.723042062896417
"Congo, Rep.","35-39",2019,0.719801373926506
"Congo, Rep.","35-39",2020,0.716537631558711
"Congo, Rep.","35-39",2021,0.713251017751004
"Congo, Rep.","35-39",2022,0.709941723008617
"Congo, Rep.","35-39",2023,0.706609946412795
"Congo, Rep.","35-39",2024,0.703255895643732
"Congo, Rep.","35-39",2025,0.699879786997574
"Congo, Rep.","35-39",2026,0.696481845397339
"Congo, Rep.","35-39",2027,0.693062304397651
"Congo, Rep.","35-39",2028,0.689621406183144
"Congo, Rep.","35-39",2029,0.686159401560452
"Congo, Rep.","35-39",2030,0.682676549943638
"Congo, Rep.","35-39",2031,0.679173119333016
"Congo, Rep.","35-39",2032,0.67564938628723
"Congo, Rep.","35-39",2033,0.672105635888524
"Congo, Rep.","35-39",2034,0.668542161701126
"Congo, Rep.","35-39",2035,0.664959265722683
"Congo, Rep.","35-39",2036,0.661357258328667
"Congo, Rep.","35-39",2037,0.657736458209733
"Congo, Rep.","35-39",2038,0.654097192301957
"Congo, Rep.","35-39",2039,0.650439795709946
"Congo, Rep.","35-39",2040,0.646764611622781
"Congo, Rep.","35-39",2041,0.643071991222791
"Congo, Rep.","35-39",2042,0.639362293587145
"Congo, Rep.","35-39",2043,0.635635885582283
"Congo, Rep.","35-39",2044,0.631893141751193
"Congo, Rep.","35-39",2045,0.628134444193572
"Congo, Rep.","35-39",2046,0.624360182438892
"Congo, Rep.","35-39",2047,0.620570753312459
"Congo, Rep.","35-39",2048,0.616766560794468
"Congo, Rep.","35-39",2049,0.612948015872184
"Congo, Rep.","35-39",2050,0.609115536385299
"Congo, Rep.","40-44",2015,0.666901047850128
"Congo, Rep.","40-44",2016,0.660025163562585
"Congo, Rep.","40-44",2017,0.653081179087303
"Congo, Rep.","40-44",2018,0.646071418424796
"Congo, Rep.","40-44",2019,0.638998312751518
"Congo, Rep.","40-44",2020,0.631864397968557
"Congo, Rep.","40-44",2021,0.624672311903013
"Congo, Rep.","40-44",2022,0.617424791164351
"Congo, Rep.","40-44",2023,0.610124667659948
"Congo, Rep.","40-44",2024,0.602774864775933
"Congo, Rep.","40-44",2025,0.595378393231347
"Congo, Rep.","40-44",2026,0.587938346615605
"Congo, Rep.","40-44",2027,0.580457896621105
"Congo, Rep.","40-44",2028,0.572940287984736
"Congo, Rep.","40-44",2029,0.565388833153835
"Congo, Rep.","40-44",2030,0.557806906693901
"Congo, Rep.","40-44",2031,0.55019793945703
"Congo, Rep.","40-44",2032,0.542565412531604
"Congo, Rep.","40-44",2033,0.534912850995203
"Congo, Rep.","40-44",2034,0.527243817494029
"Congo, Rep.","40-44",2035,0.519561905673288
"Congo, Rep.","40-44",2036,0.511870733483995
"Congo, Rep.","40-44",2037,0.504173936392503
"Congo, Rep.","40-44",2038,0.496475160519731
"Congo, Rep.","40-44",2039,0.488778055737536
"Congo, Rep.","40-44",2040,0.481086268749997
"Congo, Rep.","40-44",2041,0.473403436187433
"Congo, Rep.","40-44",2042,0.46573317774096
"Congo, Rep.","40-44",2043,0.458079089365042
"Congo, Rep.","40-44",2044,0.450444736575065
"Congo, Rep.","40-44",2045,0.44283364786631
"Congo, Rep.","40-44",2046,0.435249308279843
"Congo, Rep.","40-44",2047,0.42769515313989
"Congo, Rep.","40-44",2048,0.420174561986064
"Congo, Rep.","40-44",2049,0.412690852722544
"Congo, Rep.","40-44",2050,0.40524727600486
"Congo, Rep.","45-49",2015,0.621245312345046
"Congo, Rep.","45-49",2016,0.611856433841758
"Congo, Rep.","45-49",2017,0.602383776450578
"Congo, Rep.","45-49",2018,0.592833780012296
"Congo, Rep.","45-49",2019,0.583213112816086
"Congo, Rep.","45-49",2020,0.573528654391112
"Congo, Rep.","45-49",2021,0.563787476983996
"Congo, Rep.","45-49",2022,0.553996825819385
"Congo, Rep.","45-49",2023,0.544164098253911
"Congo, Rep.","45-49",2024,0.534296821945795
"Congo, Rep.","45-49",2025,0.524402632173147
"Congo, Rep.","45-49",2026,0.514489248443504
"Congo, Rep.","45-49",2027,0.504564450545118
"Congo, Rep.","45-49",2028,0.494636054196792
"Congo, Rep.","45-49",2029,0.484711886457714
"Congo, Rep.","45-49",2030,0.474799761061401
"Congo, Rep.","45-49",2031,0.464907453838798
"Congo, Rep.","45-49",2032,0.455042678394533
"Congo, Rep.","45-49",2033,0.445213062197414
"Congo, Rep.","45-49",2034,0.435426123241578
"Congo, Rep.","45-49",2035,0.425689247428184
"Congo, Rep.","45-49",2036,0.416009666809499
"Congo, Rep.","45-49",2037,0.4063944388276
"Congo, Rep.","45-49",2038,0.396850426669028
"Congo, Rep.","45-49",2039,0.387384280844658
"Congo, Rep.","45-49",2040,0.378002422090965
"Congo, Rep.","45-49",2041,0.368711025675244
"Congo, Rep.","45-49",2042,0.359516007172866
"Congo, Rep.","45-49",2043,0.35042300977016
"Congo, Rep.","45-49",2044,0.34143739313174
"Congo, Rep.","45-49",2045,0.332564223856461
"Congo, Rep.","45-49",2046,0.323808267531904
"Congo, Rep.","45-49",2047,0.315173982383388
"Congo, Rep.","45-49",2048,0.306665514500344
"Congo, Rep.","45-49",2049,0.298286694610451
"Congo, Rep.","45-49",2050,0.290041036360397
"Congo, Rep.","50-54",2015,0.588108258005758
"Congo, Rep.","50-54",2016,0.578092993943384
"Congo, Rep.","50-54",2017,0.568013083127561
"Congo, Rep.","50-54",2018,0.557876530059565
"Congo, Rep.","50-54",2019,0.547691526038602
"Congo, Rep.","50-54",2020,0.537466423404727
"Congo, Rep.","50-54",2021,0.527209708653698
"Congo, Rep.","50-54",2022,0.516929974603627
"Congo, Rep.","50-54",2023,0.506635891804762
"Congo, Rep.","50-54",2024,0.496336179392879
"Congo, Rep.","50-54",2025,0.48603957559363
"Congo, Rep.","50-54",2026,0.475754808089511
"Congo, Rep.","50-54",2027,0.465490564462707
"Congo, Rep.","50-54",2028,0.455255462926239
"Congo, Rep.","50-54",2029,0.445058023552261
"Congo, Rep.","50-54",2030,0.434906640200201
"Congo, Rep.","50-54",2031,0.42480955333898
"Congo, Rep.","50-54",2032,0.414774823946681
"Congo, Rep.","50-54",2033,0.404810308658226
"Congo, Rep.","50-54",2034,0.394923636316779
"Congo, Rep.","50-54",2035,0.385122186068383
"Congo, Rep.","50-54",2036,0.37541306712172
"Congo, Rep.","50-54",2037,0.36580310027621
"Congo, Rep.","50-54",2038,0.356298801302457
"Congo, Rep.","50-54",2039,0.346906366239381
"Congo, Rep.","50-54",2040,0.337631658652556
"Congo, Rep.","50-54",2041,0.328480198878863
"Congo, Rep.","50-54",2042,0.319457155263526
"Congo, Rep.","50-54",2043,0.310567337377269
"Congo, Rep.","50-54",2044,0.30181519118414
"Congo, Rep.","50-54",2045,0.29320479611437
"Congo, Rep.","50-54",2046,0.28473986398193
"Congo, Rep.","50-54",2047,0.276423739673067
"Congo, Rep.","50-54",2048,0.268259403520436
"Congo, Rep.","50-54",2049,0.260249475267371
"Congo, Rep.","50-54",2050,0.252396219518306
"Congo, Rep.","55-59",2015,0.514897805796999
"Congo, Rep.","55-59",2016,0.505847548691643
"Congo, Rep.","55-59",2017,0.496793457790228
"Congo, Rep.","55-59",2018,0.487741469377417
"Congo, Rep.","55-59",2019,0.478697514226383
"Congo, Rep.","55-59",2020,0.469667502069547
"Congo, Rep.","55-59",2021,0.460657306186241
"Congo, Rep.","55-59",2022,0.451672748192592
"Congo, Rep.","55-59",2023,0.442719583116841
"Congo, Rep.","55-59",2024,0.433803484840651
"Congo, Rep.","55-59",2025,0.424930031983617
"Congo, Rep.","55-59",2026,0.416104694303878
"Congo, Rep.","55-59",2027,0.407332819683194
"Congo, Rep.","55-59",2028,0.39861962175929
"Congo, Rep.","55-59",2029,0.389970168262689
"Congo, Rep.","55-59",2030,0.3813893701088
"Congo, Rep.","55-59",2031,0.372881971289686
"Congo, Rep.","55-59",2032,0.364452539602899
"Congo, Rep.","55-59",2033,0.356105458248052
"Congo, Rep.","55-59",2034,0.347844918314502
"Congo, Rep.","55-59",2035,0.339674912176722
"Congo, Rep.","55-59",2036,0.331599227806784
"Congo, Rep.","55-59",2037,0.32362144400677
"Congo, Rep.","55-59",2038,0.315744926557264
"Congo, Rep.","55-59",2039,0.30797282527184
"Congo, Rep.","55-59",2040,0.300308071941652
"Congo, Rep.","55-59",2041,0.292753379148579
"Congo, Rep.","55-59",2042,0.285311239920499
"Congo, Rep.","55-59",2043,0.277983928197505
"Congo, Rep.","55-59",2044,0.270773500073968
"Congo, Rep.","55-59",2045,0.263681795777615
"Congo, Rep.","55-59",2046,0.256710442343909
"Congo, Rep.","55-59",2047,0.249860856941329
"Congo, Rep.","55-59",2048,0.243134250801326
"Congo, Rep.","55-59",2049,0.236531633705041
"Congo, Rep.","55-59",2050,0.230053818978041
"Congo, Rep.","60-64",2015,0.308154565117797
"Congo, Rep.","60-64",2016,0.294445804281459
"Congo, Rep.","60-64",2017,0.281099113324078
"Congo, Rep.","60-64",2018,0.268127496183413
"Congo, Rep.","60-64",2019,0.255541692643722
"Congo, Rep.","60-64",2020,0.243350227880318
"Congo, Rep.","60-64",2021,0.231559483405209
"Congo, Rep.","60-64",2022,0.220173786544437
"Congo, Rep.","60-64",2023,0.209195515474252
"Congo, Rep.","60-64",2024,0.198625216828279
"Congo, Rep.","60-64",2025,0.188461732950429
"Congo, Rep.","60-64",2026,0.178702335996794
"Congo, Rep.","60-64",2027,0.169342866271359
"Congo, Rep.","60-64",2028,0.160377872402342
"Congo, Rep.","60-64",2029,0.151800751215934
"Congo, Rep.","60-64",2030,0.143603885430742
"Congo, Rep.","60-64",2031,0.13577877756946
"Congo, Rep.","60-64",2032,0.128316178755023
"Congo, Rep.","60-64",2033,0.121206211320133
"Congo, Rep.","60-64",2034,0.114438484405541
"Congo, Rep.","60-64",2035,0.108002201949948
"Congo, Rep.","60-64",2036,0.101886262679929
"Congo, Rep.","60-64",2037,0.0960793518903328
"Congo, Rep.","60-64",2038,0.0905700249635514
"Congo, Rep.","60-64",2039,0.0853467827102553
"Congo, Rep.","60-64",2040,0.0803981387253153
"Congo, Rep.","60-64",2041,0.0757126790423653
"Congo, Rep.","60-64",2042,0.071279114440327
"Congo, Rep.","60-64",2043,0.0670863258072694
"Congo, Rep.","60-64",2044,0.0631234030032399
"Congo, Rep.","60-64",2045,0.0593796776862636
"Congo, Rep.","60-64",2046,0.055844750576535
"Congo, Rep.","60-64",2047,0.0525085136349642
"Congo, Rep.","60-64",2048,0.0493611676252655
"Congo, Rep.","60-64",2049,0.046393235515514
"Congo, Rep.","60-64",2050,0.0435955721568484
"Congo, Rep.","65-999",2015,0.244947173122606
"Congo, Rep.","65-999",2016,0.234181797885927
"Congo, Rep.","65-999",2017,0.223749351346618
"Congo, Rep.","65-999",2018,0.213651996250825
"Congo, Rep.","65-999",2019,0.203890626851764
"Congo, Rep.","65-999",2020,0.19446494533305
"Congo, Rep.","65-999",2021,0.185373542683555
"Congo, Rep.","65-999",2022,0.176613982652093
"Congo, Rep.","65-999",2023,0.168182887504268
"Congo, Rep.","65-999",2024,0.160076024411905
"Congo, Rep.","65-999",2025,0.152288391423847
"Congo, Rep.","65-999",2026,0.144814302090674
"Congo, Rep.","65-999",2027,0.137647467941929
"Congo, Rep.","65-999",2028,0.130781078139015
"Congo, Rep.","65-999",2029,0.124207875747784
"Congo, Rep.","65-999",2030,0.117920230189446
"Congo, Rep.","65-999",2031,0.111910205535481
"Congo, Rep.","65-999",2032,0.106169624410229
"Congo, Rep.","65-999",2033,0.100690127353372
"Congo, Rep.","65-999",2034,0.0954632275728592
"Congo, Rep.","65-999",2035,0.0904803610872762
"Congo, Rep.","65-999",2036,0.0857329323150971
